season,player,pos,age,team_id,g,gs,mp_per_g,fg_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,ast_pct,blk_pct,bpm,dbpm,drb_pct,dws,fg3a_per_fga_pct,fta_per_fga_pct,mp,obpm,orb_pct,ows,per,stl_pct,tov_pct,trb_pct,ts_pct,usg_pct,vorp,ws,ws_per_48
2019,Edmond Sumner,PG,23,IND,1,0,2,0,0,,0,0,,0,0,,,0,0,,0,2,2,0,0,0,0,0,0,0,0,2.1,12.1,100,0,,,2,-9.9,0,0,12.5,0,,54.5,,0,0,0,0.175
2019,Thaddeus Young,PF,30,IND,4,4,32.5,4.5,10.5,0.429,0.5,2,0.25,4,8.5,0.471,0.452,1,1.8,0.571,2.3,4.8,7,3.8,2.8,0.8,1.3,2.5,10.5,20.6,2.2,4.3,4.2,17.6,0.3,0.19,0.167,130,0.1,6.9,0,16.4,4.3,10,11.7,0.466,17.7,0.2,0.3,0.117
2019,Guerschon Yabusele,PF,23,BOS,4,0,3.5,0.5,1,0.5,0,0.3,0,0.5,0.8,0.667,0.5,1,1.8,0.571,0.3,0.3,0.5,0.3,0,0.3,0.3,0.8,2,11.9,6.7,2,2.5,7,0,0.25,1.75,14,-0.5,7.6,0,15.7,0,12.4,7.3,0.565,25.3,0,0,0.149
2019,D.J. Wilson,PF,22,MIL,8,0,5.4,1,2,0.5,0.1,0.6,0.2,0.9,1.4,0.636,0.531,0.3,0.3,1,0.1,1.1,1.3,0.5,0,0.1,0.9,0.9,2.4,14.7,2.1,-7.2,0.7,20.2,0.1,0.313,0.125,43,-7.9,2.4,-0.1,6.6,0,29.3,11.7,0.563,23.8,-0.1,0,-0.036
2019,Robert Williams,C,21,BOS,3,0,4.3,0.3,0.7,0.5,0,0,,0.3,0.7,0.5,0.5,0.7,0.7,1,0.3,2,2.3,0,0,0,0,0.3,1.3,0,0,2.6,0.1,45,0,0,1,13,2.5,8.2,0,17.2,0,0,27.5,0.694,9.7,0,0.1,0.258
2019,Lou Williams,SG,32,LAC,6,0,29.3,7.5,17.3,0.433,1,3,0.333,6.5,14.3,0.453,0.462,5.7,6.8,0.829,1,1.8,2.8,7.7,0.8,0.2,3,2.3,21.7,45.5,0.5,1.3,-2.7,7.4,-0.1,0.173,0.394,176,4,3.6,0.3,21.2,1.3,12.9,5.4,0.533,32.7,0.1,0.2,0.057
2019,Derrick White,PG,24,SAS,7,7,27.3,5.9,10.7,0.547,0.7,2.4,0.294,5.1,8.3,0.621,0.58,2.7,3.7,0.731,0.1,2.9,3,3,0.7,0.7,2.1,2.4,15.1,18.1,2.1,2.1,1,11.2,0.1,0.227,0.347,191,1.1,0.6,0.3,18.9,1.4,14.8,5.9,0.613,24.6,0.2,0.4,0.093
2019,Russell Westbrook,PG,30,OKC,5,5,39.4,8,22.2,0.36,2.2,6.8,0.324,5.8,15.4,0.377,0.41,4.6,5.2,0.885,1.4,7.4,8.8,10.6,1,0.6,4.6,3.8,22.8,46,1.3,1.9,0.4,20.7,0.2,0.306,0.234,197,1.5,3.8,-0.1,16,1.2,15.8,12.1,0.466,31.5,0.2,0.1,0.026
2019,Brad Wanamaker,PG,29,BOS,4,0,4.3,0.8,1.8,0.429,0.3,0.3,1,0.5,1.5,0.333,0.5,0.8,1,0.75,0,0.3,0.3,0.8,0.3,0,0.5,0,2.5,31.1,0,4.3,1.5,5.7,0,0.143,0.571,17,2.8,0,0,17.7,2.8,18.6,3,0.571,27.7,0,0,0.097
2019,Tyrone Wallace,PG,24,LAC,2,0,5.5,0.5,2,0.25,0,0,,0.5,2,0.25,0.25,1,1.5,0.667,0,0.5,0.5,1.5,0,0,0.5,1,2,36.9,0,-6.4,-0.8,10.8,0,0,0.75,11,-5.6,0,0,4.3,0,15.8,5.1,0.376,23.6,0,0,-0.141
2019,Lonnie Walker IV,SG,20,SAS,6,0,3.5,0.5,1.3,0.375,0,0.2,0,0.5,1.2,0.429,0.375,0,0,,0,0.3,0.3,0.5,0,0,0,0,1,21.1,0,-5.1,-2.1,10.2,0,0.125,0,21,-3,0,0,8.7,0,0,5.1,0.375,17.6,0,0,-0.034
2019,Nikola Vu?evi?,C,28,ORL,5,5,29.4,4.2,11.6,0.362,0.6,2.6,0.231,3.6,9,0.4,0.388,2.2,2.8,0.786,1.8,6.2,8,3,0.4,1,2.6,2.4,11.2,19.3,3.2,-1.5,0.4,24.8,0.1,0.224,0.241,147,-1.9,6.2,-0.3,10.1,0.7,16.8,14.8,0.436,23.2,0,-0.2,-0.052
2019,Fred VanVleet,PG,24,TOR,24,0,24.7,2.7,6.9,0.392,1.6,4.1,0.388,1.1,2.8,0.397,0.506,1,1.3,0.774,0.3,1.4,1.8,2.6,0.8,0.3,0.9,2,8,15.7,1,0.1,0.8,6.3,0.7,0.59,0.187,592,-0.7,1.5,0.4,10.5,1.5,10.5,3.9,0.534,15.3,0.3,1.1,0.09
2019,Jarred Vanderbilt,PF,19,DEN,3,0,1.7,0,0,,0,0,,0,0,,,0,0,,0,0.3,0.3,0,0,0.3,0,0,0,0,15.7,3.5,4.8,21.4,0,,,5,-1.3,0,0,11.3,0,,10.5,,0,0,0,0.086
2019,Ekpe Udoh,C,31,UTA,2,0,3,0,0.5,0,0,0,,0,0.5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,-13.7,-5.3,0,0,0,0,6,-8.4,0,0,-6.8,0,0,0,0,7.1,0,0,-0.173
2019,Myles Turner,C,22,IND,4,4,31.5,3.5,8.8,0.4,0.8,3.5,0.214,2.8,5.3,0.524,0.443,2,3.3,0.615,1,5.3,6.3,1.5,0,1.8,0.8,3.5,9.8,8.1,5.3,-2.2,0.9,20.1,0.2,0.4,0.371,126,-3.2,3.2,0,9.7,0,6.9,10.8,0.479,15.9,0,0.2,0.065
2019,Evan Turner,PG,30,POR,16,0,15.3,0.9,2.9,0.326,0.1,0.1,1,0.9,2.8,0.311,0.337,0.8,0.9,0.8,0.8,3.8,4.6,2.2,0.2,0.2,0.8,1.4,2.7,19.4,1,-2.6,0.6,26,0.2,0.022,0.326,245,-3.1,5.6,0,9,0.6,19.8,15.8,0.409,11.6,0,0.2,0.035
2019,P.J. Tucker,PF,33,HOU,11,11,38.7,3.6,8,0.455,2.4,5.2,0.456,1.3,2.8,0.452,0.602,1.7,2.1,0.826,1.7,5.7,7.5,1.7,1.7,0.7,0.7,3.2,11.4,6.6,1.7,4.5,2.7,16.2,0.6,0.648,0.261,426,1.8,5.2,0.9,14.2,2.2,7.5,10.8,0.637,10.9,0.7,1.5,0.167
2019,Sindarius Thornwell,SG,24,LAC,4,0,3,0.5,1.5,0.333,0.3,0.8,0.333,0.3,0.8,0.333,0.417,0,0,,0,1,1,0,0.3,0,0,0.5,1.3,0,0,-2.3,2.5,39.5,0,0.5,0,12,-4.8,0,0,9,3.9,0,18.6,0.417,20.5,0,0,-0.044
2019,Klay Thompson,SG,28,GSW,21,21,39,7.8,17.1,0.456,3.3,7.5,0.443,4.5,9.6,0.465,0.553,1.8,2,0.902,0.6,3.5,4.1,2.1,1.3,0.7,1.8,2.8,20.7,8.3,1.8,0.2,-0.4,10.1,0.4,0.439,0.114,818,0.6,1.7,0.8,14.5,1.7,9.1,6,0.575,22.1,0.5,1.2,0.072
2019,Khyri Thomas,SG,22,DET,3,0,5,2,4,0.5,0.3,1.3,0.25,1.7,2.7,0.625,0.542,0.3,0.3,1,0,0.7,0.7,0,0.7,0,0,0,4.7,0,0,11.5,4.6,15.5,0,0.333,0.083,15,6.9,0,0,30.4,6.3,0,6.7,0.563,34.8,0.1,0,0.094
2019,Daniel Theis,C,26,BOS,7,0,6,0.7,2,0.357,0,0.3,0,0.7,1.7,0.417,0.357,0.3,0.3,1,0.6,0.9,1.4,0,0.1,0.1,0.1,0.6,1.7,0,2.2,-4.2,-1.2,13.9,0.1,0.143,0.143,42,-3,10.2,0,7.9,1.1,6.3,12.1,0.403,16.6,0,0,0.03
2019,Garrett Temple,SG,32,LAC,6,0,10.5,0.5,1.8,0.273,0.2,1.2,0.143,0.3,0.7,0.5,0.318,1.2,1.7,0.7,0.2,1,1.2,0.3,0.5,0.2,0.3,1.3,2.3,4.1,1.3,-5,0.5,11.3,0,0.636,0.909,63,-5.5,1.7,0,5.3,2.2,11.5,6.2,0.455,11.3,0,0,-0.037
2019,Jayson Tatum,SF,20,BOS,9,9,32.8,5.4,12.4,0.438,1.1,3.4,0.323,4.3,9,0.481,0.482,3.2,4.3,0.744,0.8,5.9,6.7,1.9,1.1,0.8,2,2.3,15.2,10,2.2,1,1.6,17.5,0.6,0.277,0.348,295,-0.5,2.5,-0.1,13.4,1.6,12.2,10.4,0.53,21.9,0.2,0.5,0.08
2019,Theo Pinson,SG,23,BRK,3,0,7.3,1,2.7,0.375,1,2.3,0.429,0,0.3,0,0.563,0,0,,0,1,1,1,0.7,0,0.3,0,3,20.5,0,5.4,2.5,15.2,0,0.875,0,22,2.9,0,0,16.5,4.2,11.1,7,0.563,16.6,0,0,0.092
2019,Ivica Zubac,C,21,LAC,4,3,9.8,2.3,4.5,0.5,0,0,,2.3,4.5,0.5,0.5,0.5,0.8,0.667,2.8,2.8,5.5,0.3,0.5,0.5,1,1.3,5,4.3,4.3,-0.2,-2.4,33.4,0,0,0.167,39,2.2,29.6,0,22.9,2.4,17.2,31.4,0.518,24.6,0,0.1,0.067
2019,Zaza Pachulia,C,34,DET,2,0,11,1,3,0.333,0,0,,1,3,0.333,0.333,0.5,1,0.5,0.5,4,4.5,0,0,0,0.5,1.5,2.5,0,0,-11,-3.3,42.3,0,0,0.333,22,-7.7,4,-0.1,2.4,0,12.7,20.6,0.363,15,0,-0.1,-0.127
2019,T.J. McConnell,PG,26,PHI,9,0,8.3,1.3,3,0.444,0,0,,1.3,3,0.444,0.444,0,0,,0.1,0.6,0.7,1.2,0.2,0.1,0.1,0.4,2.7,22.2,1.2,-3,-0.7,6.9,0.1,0,0,75,-2.3,1.5,0,11.3,1.3,3.6,4.3,0.444,15.8,0,0.1,0.075
2019,Patrick McCaw,SG,23,TOR,11,0,4.4,0.1,0.5,0.2,0.1,0.3,0.333,0,0.2,0,0.3,0.2,0.2,1,0.2,0.1,0.3,0.4,0.2,0,0.1,0.4,0.5,11,0,-1.1,1.7,2.3,0.1,0.6,0.4,48,-2.8,4.6,0,5.7,2.1,14.5,3.5,0.425,6.5,0,0.1,0.076
2019,Wesley Matthews,SG,32,IND,4,4,29.8,2.3,7.5,0.3,1.8,5.3,0.333,0.5,2.3,0.222,0.417,0.8,0.8,1,0,2.5,2.5,2,0.8,0.3,2,1.5,7,10.8,0.8,-4.7,0,10.1,0.2,0.7,0.1,119,-4.7,0,-0.3,3.6,1.3,20.3,4.6,0.447,15.2,-0.1,-0.1,-0.04
2019,Jarell Martin,PF,24,ORL,3,0,6,1.3,3,0.444,0.7,2.3,0.286,0.7,0.7,1,0.556,0,0.7,0,0.3,0.3,0.7,0.3,0,0.3,0,0.3,3.3,12.4,5.1,6.3,0.4,6.5,0,0.778,0.222,18,5.9,5.6,0,16.8,0,0,6.1,0.506,24.3,0,0,0.049
2019,Boban Marjanovi?,C,30,PHI,11,0,9.5,2.2,3.6,0.6,0,0.3,0,2.2,3.4,0.649,0.6,1.5,1.7,0.842,1.2,2.1,3.3,1,0.2,0.3,1.3,1.6,5.8,17.7,2.6,0.8,0.6,22.5,0.2,0.075,0.475,105,0.2,14.1,0.2,21.7,0.9,22.5,18.6,0.662,25.1,0.1,0.4,0.173
2019,Thon Maker,PF,21,DET,4,2,17.3,1.8,6.5,0.269,0,3,0,1.8,3.5,0.5,0.269,2,2.3,0.889,1,1.3,2.3,1,0,1,0.8,3.5,5.5,8.5,5.3,-9.4,-1.6,8.4,0,0.462,0.346,69,-7.8,5.1,-0.2,3.5,0,9.1,6.6,0.367,20,-0.1,-0.2,-0.131
2019,Trey Lyles,PF,23,DEN,3,0,2.7,0,1,0,0,0.3,0,0,0.7,0,0,0,0,,0.3,0,0.3,0.7,0,0,0,0.3,0,30.9,0,-10.7,-4.1,0,0,0.333,0,8,-6.6,12.9,0,-4.4,0,0,6.6,0,16.7,0,0,-0.236
2019,Kyle Lowry,PG,32,TOR,24,24,37.5,5.1,11.6,0.439,2.2,6,0.359,2.9,5.5,0.526,0.532,2.7,3.4,0.802,0.9,4,4.9,6.6,1.3,0.3,2.2,4,15,27.5,0.8,2.3,1.3,11.8,1.3,0.522,0.291,901,1,2.6,1.6,15.4,1.7,14.5,7.2,0.576,18.4,1,2.8,0.15
2019,Brook Lopez,C,30,MIL,15,15,29.2,4.1,8.9,0.455,1.5,5,0.293,2.6,3.9,0.661,0.537,1.6,1.9,0.828,0.8,4.7,5.5,1.4,0.4,1.9,0.7,3.1,11.2,7.1,5.8,2.4,2.4,15.5,0.8,0.56,0.216,438,0,2.9,0.6,13.9,0.7,6.4,9.4,0.572,15.3,0.5,1.4,0.153
2019,Kevon Looney,C,22,GSW,21,1,20.6,3,4.4,0.688,0,0,,3,4.4,0.688,0.688,1,1.4,0.724,2,2.5,4.5,1,0.6,0.5,0.6,2.4,7.1,6.6,2.5,0.7,0.5,13.7,0.3,0,0.312,432,0.2,11.2,1.2,16.6,1.4,10.9,12.5,0.704,11.9,0.3,1.5,0.163
2019,Shaun Livingston,PG,33,GSW,22,2,14.6,1.5,3.4,0.453,0,0.1,0,1.5,3.3,0.466,0.453,1,1.1,0.84,0.5,0.9,1.4,1.4,0.5,0.2,0.4,1.6,4,13,1.2,-2.2,0.6,6.9,0.1,0.027,0.333,322,-2.8,4,0.4,10.1,1.5,8.5,5.5,0.517,12.7,0,0.5,0.075
2019,Damian Lillard,PG,28,POR,16,16,40.6,8.6,20.6,0.418,3.7,9.9,0.373,4.9,10.8,0.459,0.508,5.9,7.1,0.833,0.5,4.3,4.8,6.6,1.7,0.3,3.8,2.5,26.9,28,0.6,4.6,-0.2,11.1,0.4,0.479,0.345,650,4.9,1.3,1.2,20.6,2.1,13.6,6.2,0.566,29.4,1.1,1.6,0.119
2019,Caris LeVert,SF,24,BRK,5,2,28.8,7.2,14.6,0.493,2.4,5.2,0.462,4.8,9.4,0.511,0.575,4.2,5.8,0.724,1.2,3.4,4.6,3,1,0.4,2,1.6,21,18.9,1,5.7,0.9,13.2,0,0.356,0.397,144,4.9,4,0.4,23.2,1.6,10.4,8.2,0.612,26.9,0.3,0.4,0.138
2019,Jon Leuer,PF,29,DET,1,0,5,1,2,0.5,0,0,,1,2,0.5,0.5,0,1,0,0,0,0,0,0,0,0,1,2,0,0,-11.3,-3.8,0,0,0,0.5,5,-7.6,0,0,0.5,0,0,0,0.41,20.5,0,0,-0.175
2019,Meyers Leonard,C,26,POR,11,2,15.5,3.1,5.9,0.523,1.3,3,0.424,1.8,2.9,0.625,0.631,0.3,0.8,0.333,0.5,3.1,3.6,1.1,0.2,0.1,0.4,2.5,7.7,11.8,0.5,2.5,0.2,21.2,0.1,0.508,0.138,170,2.3,3.7,0.4,17.1,0.6,5.5,12.5,0.616,18.6,0.2,0.5,0.154
2019,Kawhi Leonard,SF,27,TOR,24,24,39.1,10.1,20.7,0.49,2.3,6,0.379,7.8,14.6,0.536,0.545,8,9,0.884,2.3,6.8,9.1,3.9,1.7,0.7,3.1,2.3,30.5,19.3,1.8,10.1,2.4,19.3,1.7,0.292,0.435,939,7.6,6.4,3.2,27.9,2.1,11.1,12.8,0.619,32,2.9,4.9,0.249
2019,T.J. Leaf,PF,21,IND,1,0,10,0,3,0,0,1,0,0,2,0,0,2,2,1,1,2,3,0,0,0,0,0,2,0,0,-6.7,-2.4,24.2,0,0.333,0.667,10,-4.2,9.9,0,3.2,0,0,16.4,0.258,17.8,0,0,-0.083
2019,Jake Layman,SF,24,POR,6,0,3.3,0.2,1.2,0.143,0,0.8,0,0.2,0.3,0.5,0.143,0.5,0.7,0.75,0.2,0.5,0.7,0,0,0,0,0.5,0.8,0,0,-11.9,-3.7,15.9,0,0.714,0.571,20,-8.2,5.3,-0.1,-1,0,0,10.6,0.285,19,-0.1,-0.1,-0.123
2019,Skal Labissi?re,PF,22,POR,3,0,3.7,0.3,1.3,0.25,0,0.7,0,0.3,0.7,0.5,0.25,0,0.3,0,0,0,0,0,0,0,0,0.3,0.7,0,0,-15.8,-6.3,0,0,0.5,0.25,11,-9.6,0,-0.1,-7.1,0,0,0,0.225,17.5,0,-0.1,-0.247
2019,Rodions Kurucs,SF,20,BRK,4,3,17,2,5,0.4,0.5,2,0.25,1.5,3,0.5,0.45,1.8,2.3,0.778,1.5,3.5,5,0.8,0.5,0,0.5,2.5,6.3,6.5,0,-2.2,-0.3,23,0,0.4,0.45,68,-1.9,8.4,0.1,12.5,1.4,7.7,15.1,0.522,15.5,0,0.1,0.078
2019,Kyle Korver,SG,37,UTA,4,0,7.5,0.8,2,0.375,0.5,1.5,0.333,0.3,0.5,0.5,0.5,0.5,0.8,0.667,0.3,1,1.3,0,0,0,0.3,1.5,2.5,0,0,-6.1,-1,14.5,0,0.75,0.375,30,-5.1,3.4,0,4.4,0,9.7,8.8,0.536,14.6,0,0,0.024
2019,Furkan Korkmaz,SG,21,PHI,4,0,9,1.5,4.5,0.333,0.8,2,0.375,0.8,2.5,0.3,0.417,1,1.3,0.8,0,1.5,1.5,1.3,0,0.3,0.3,1.3,4.8,21.2,2.5,-1.4,-0.1,17.1,0,0.444,0.278,36,-1.3,0,0,12.2,0,4.7,9,0.47,24.9,0,0.1,0.093
2019,Luke Kennard,SG,22,DET,4,2,33.3,5.8,11.8,0.489,2.3,3.8,0.6,3.5,8,0.438,0.585,1.3,1.5,0.833,0,4,4,1.8,0.8,0.3,0.8,1.5,15,8.7,0.7,0.6,-0.7,14,-0.1,0.319,0.128,133,1.3,0,0.2,13.9,1.1,5.7,6,0.604,16.6,0.1,0.1,0.039
2019,Semi Ojeleye,PF,24,BOS,6,0,5.7,0.7,1.5,0.444,0.5,0.8,0.6,0.2,0.7,0.25,0.611,0.3,0.3,1,0.2,0.2,0.3,0.3,0,0,0.2,0.8,2.2,9.4,0,-1,-0.8,2.9,0,0.556,0.222,34,-0.2,3.1,0.1,9.9,0,9.2,3,0.658,14,0,0.1,0.136
2019,CJ McCollum,SG,27,POR,16,16,39.7,9.6,21.9,0.44,2.9,7.3,0.393,6.8,14.6,0.464,0.506,2.6,3.5,0.732,0.9,4.1,5,3.7,0.8,0.6,1.9,2.1,24.7,16.8,1.3,2.6,-0.7,11,0.3,0.334,0.16,635,3.4,2.3,0.8,17.9,1,7.4,6.7,0.527,27.6,0.7,1,0.079
2019,Jeremy Lin,PG,30,TOR,8,0,3.4,0.3,1.1,0.222,0.1,0.3,0.5,0.1,0.9,0.143,0.278,0.5,0.5,1,0,0.4,0.4,0.5,0.1,0,0.6,0.3,1.1,21,0,-9.2,-0.9,12.3,0,0.222,0.444,27,-8.3,0,-0.1,1,1.9,31.7,6.1,0.418,26.4,0,-0.1,-0.169
2019,Doug McDermott,SF,27,IND,3,0,9.7,0.7,3.3,0.2,0,2.3,0,0.7,1,0.667,0.2,0.7,1.3,0.5,1,0.7,1.7,1.3,0,0.3,0,0.7,2,21.9,3.3,-3.4,-0.9,8.3,0,0.7,0.4,29,-2.5,10.3,-0.1,6,0,0,9.4,0.255,18.6,0,0,-0.056
2019,Markieff Morris,PF,29,OKC,5,0,11.8,1,3.2,0.313,0.4,1.4,0.286,0.6,1.8,0.333,0.375,1.4,1.8,0.778,0.8,1.8,2.6,1,0.2,0.6,0.4,1.8,3.8,12.1,4.3,-0.4,2.1,16.8,0.1,0.438,0.563,59,-2.5,7.2,0,11.4,0.8,9.1,11.9,0.476,15.9,0,0.1,0.078
2019,Alfonzo McKinnie,SF,26,GSW,22,1,10.7,1.2,2.7,0.441,0.5,1.5,0.313,0.7,1.2,0.593,0.525,0.2,0.5,0.4,0.8,1.5,2.3,0.2,0.1,0,0.3,1.5,3,2.3,0.4,-4.9,-1.8,15.7,0.1,0.542,0.169,235,-3.1,8.6,0.1,7.5,0.4,8.6,12.2,0.521,12.8,-0.2,0.2,0.04
2019,Royce O'Neale,SF,25,UTA,5,0,27.4,4.2,9,0.467,1.6,4.6,0.348,2.6,4.4,0.591,0.556,0.6,0.8,0.75,0.4,4.2,4.6,1.6,0.4,0.4,2,3,10.6,10.3,1.7,-1.1,1.6,16.7,0.1,0.511,0.089,137,-2.7,1.5,-0.1,8.7,0.7,17.6,8.8,0.567,17.6,0,0,0.014
2019,Nerlens Noel,C,24,OKC,5,0,12,2.4,4,0.6,0,0,,2.4,4,0.6,0.6,0,0.4,0,2.2,1.6,3.8,0,0.4,0.6,1,1.8,4.8,0,4.2,-2.7,-0.4,14.7,0.1,0,0.1,60,-2.3,19.6,0,15.9,1.6,19.3,17.2,0.575,18.4,0,0.1,0.066
2019,Georges Niang,PF,25,UTA,5,0,11,1.8,4.4,0.409,0.8,2.6,0.308,1,1.8,0.556,0.5,0,0,,0,2.8,2.8,1,0.2,0.2,0.4,1,4.4,16.3,2.1,1.2,2.1,27.8,0.1,0.591,0,55,-0.9,0,0,11.2,0.9,8.3,13.4,0.5,18.6,0,0.1,0.047
2019,Raul Neto,PG,26,UTA,3,0,6.7,0.3,2,0.167,0,0.3,0,0.3,1.7,0.2,0.167,0,0,,0,1,1,0.3,0,0,0,0.7,0.7,7.5,0,-13.4,-3.2,16.4,0,0.167,0,20,-10.3,0,-0.1,-4.5,0,0,7.9,0.167,12.8,-0.1,-0.1,-0.154
2019,Shabazz Napier,PG,27,BRK,3,0,9.3,2.3,3.7,0.636,1,1.7,0.6,1.3,2,0.667,0.773,2.3,2.7,0.875,0.7,1.7,2.3,3.7,0.3,0,0,0.3,8,71.4,0,22.9,5.5,19.9,0,0.455,0.727,28,17.3,6.8,0.4,47.7,1.6,0,12.8,0.826,21,0.2,0.4,0.631
2019,Abdel Nader,SF,25,OKC,3,0,1.7,0.3,0.7,0.5,0,0,,0.3,0.7,0.5,0.5,0,0,,0,0,0,0,0,0.3,0,0,0.7,0,16.7,6.5,4.4,0,0,0,0,5,2.1,0,0,16.1,0,0,0,0.5,17.1,0,0,0.048
2019,Jamal Murray,PG,21,DEN,14,14,36.3,7.6,18,0.425,2,5.9,0.337,5.6,12.1,0.467,0.48,4,4.4,0.903,1.4,3,4.4,4.7,1,0.1,1.6,1.7,21.3,21.8,0.3,2.8,-0.4,8.8,0.2,0.329,0.246,508,3.2,3.9,1.1,19.4,1.4,7.3,6.3,0.534,26.4,0.6,1.3,0.12
2019,Donatas Motiej?nas,PF,28,SAS,5,0,3.8,1.2,2,0.6,0,0.2,0,1.2,1.8,0.667,0.6,0.2,0.4,0.5,0.6,0.8,1.4,0.4,0,0,0,0.2,2.6,20.8,0,8.6,-0.6,22.5,0,0.1,0.2,19,9.2,17.1,0.1,33,0,0,19.8,0.597,26.5,0,0.1,0.272
2019,Monte Morris,PG,23,DEN,14,0,16,2.4,6.1,0.384,0,0.9,0,2.4,5.2,0.452,0.384,0.6,0.9,0.692,0.2,1.1,1.4,2.6,0.4,0.1,0.4,1.1,5.4,24.3,0.3,-4.7,-1.1,7.6,0.1,0.151,0.151,224,-3.6,1.4,-0.1,9.9,1.2,6.1,4.5,0.409,19.4,-0.1,0,0.001
2019,D?anan Musa,SG,19,BRK,2,0,7.5,1,1.5,0.667,0,0.5,0,1,1,1,0.667,0,0,,0,0,0,0,1,0,1.5,2,2,0,0,-10.7,2.4,0,0,0.333,0,15,-13,0,-0.1,0.4,6.1,50,0,0.667,16.2,0,-0.1,-0.161
2019,Marcus Morris,PF,29,BOS,9,4,28.2,4.6,8.8,0.519,2,4.4,0.45,2.6,4.3,0.59,0.633,2.6,3.4,0.742,1.3,6.8,8.1,1.2,0.1,0.6,0.8,2.4,13.7,7.4,1.8,5,1.5,23.4,0.4,0.506,0.392,254,3.4,5.1,0.7,18.1,0.2,7,14.7,0.664,17.2,0.5,1.1,0.206
2019,Paul Millsap,PF,33,DEN,14,14,33.5,5.2,11.2,0.465,0.9,2.7,0.316,4.4,8.5,0.513,0.503,3.4,4.4,0.77,1.7,5,6.7,0.8,0.9,1.1,1.3,3.4,14.6,3.6,2.5,-1.5,-0.1,15.9,0.4,0.242,0.389,469,-1.4,5.3,0.6,14.9,1.3,8.9,10.5,0.558,19.1,0,1,0.098
2019,Kyle O'Quinn,C,28,IND,1,0,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,1,0,0,0,0,-39.6,-3.7,0,0,,,2,-35.8,0,0,-27.5,0,100,0,,23,0,0,-0.688
2019,Khris Middleton,SF,27,MIL,15,15,34.3,5.6,13.4,0.418,2.7,6.1,0.435,2.9,7.3,0.404,0.517,3.1,3.5,0.885,0.6,5.7,6.3,4.4,0.6,0,1.9,2.9,16.9,19.6,0,1.3,0.6,16.1,0.8,0.458,0.259,515,0.7,1.8,0.7,14.7,0.8,11.5,9.2,0.567,21,0.5,1.5,0.139
2019,Malcolm Miller,SF,25,TOR,10,0,2.8,0.2,0.8,0.25,0.1,0.6,0.167,0.1,0.2,0.5,0.313,0.3,0.4,0.75,0,0.5,0.5,0.1,0,0.1,0.1,0.3,0.8,5.1,3.5,-5.8,-0.7,19.7,0,0.75,0.5,28,-5.1,0,0,4,0,9.3,9.9,0.41,17.4,0,0,-0.016
2019,Patty Mills,PG,30,SAS,7,0,21.7,2,6.1,0.326,0.4,3.1,0.136,1.6,3,0.524,0.36,0.9,1.4,0.6,0.1,2,2.1,3.6,1,0.1,0.4,1.3,5.3,22.6,0.5,-1.7,0.9,9.9,0.1,0.512,0.233,152,-2.7,0.7,0,10.3,2.4,6,5.3,0.39,15.3,0,0,0.015
2019,Jodie Meeks,SG,31,TOR,14,0,4.7,0.6,2.1,0.31,0.1,0.9,0.154,0.5,1.1,0.438,0.345,0.1,0.2,0.667,0,0.6,0.6,0.1,0.3,0.1,0.2,0.5,1.6,2.4,1.5,-7.6,0,15.1,0.1,0.448,0.103,66,-7.5,0,-0.3,3.1,3,9,7.5,0.363,22.8,-0.1,-0.1,-0.1
2019,Nikola Miroti?,PF,27,MIL,14,8,21.3,3.1,8.4,0.376,1.6,5.4,0.289,1.6,2.9,0.537,0.47,1.6,2,0.821,1.2,3.1,4.3,0.7,0.7,0.2,1,1.8,9.5,5,0.9,-0.9,-0.1,14,0.5,0.65,0.239,298,-0.8,5.9,0,12,1.6,9.8,10.1,0.514,20.6,0.1,0.6,0.089
2019,Donovan Mitchell,SG,22,UTA,5,5,38.6,7.2,22.4,0.321,2.2,8.6,0.256,5,13.8,0.362,0.371,4.8,6.6,0.727,1.4,3.6,5,3.2,1.6,0.2,4.2,3,21.4,15.5,0.6,-4.6,-1.3,10.2,0.2,0.384,0.295,193,-3.3,3.7,-0.6,6.8,2,14.2,6.8,0.423,32.5,-0.1,-0.5,-0.12
2019,Greg Monroe,C,28,PHI,10,1,9,1.6,4,0.4,0.1,0.4,0.25,1.5,3.6,0.417,0.413,0.7,0.9,0.778,1.4,1.7,3.1,0.4,0.5,0.4,0.4,1.1,4,6.9,4,-0.4,-0.8,19.4,0.2,0.1,0.225,90,0.4,17.8,0,17.4,2.7,8.3,18.6,0.455,22.5,0,0.2,0.118
2019,Eric Moreland,PF,27,TOR,8,0,3.5,0.1,0.3,0.5,0,0,,0.1,0.3,0.5,0.5,0,0,,0.1,1.5,1.6,0.4,0,0,0,0.6,0.3,14.4,0,1.4,3.7,47.3,0.1,0,0,28,-2.2,3.9,0,8.7,0,0,25.6,0.5,3.2,0,0.1,0.172
